Date,Country,City,Specie,count,min (ppb),max (ppb),median (ppb)
3/25/2019,US,Jacksonville,o3,141,0,24,18
3/25/2019,CN,Wuhan,o3,407,1,95,23
3/25/2019,CN,Beijing,o3,395,0,54,24
3/25/2019,CN,Shanghai,o3,799,1,56,34
3/25/2019,US,Houston,o3,117,3,43,28
3/25/2019,US,Los Angeles,o3,24,1,44,18
3/26/2019,CN,Shanghai,o3,796,1,61,28
3/26/2019,CN,Wuhan,o3,103,0,33,2
3/26/2019,US,Manhattan,o3,28,23,604,32
3/26/2019,US,Los Angeles,o3,23,1,42,21
3/26/2019,US,Houston,o3,105,4,46,30
3/26/2019,CN,Beijing,o3,418,0,47,22
3/26/2019,US,Jacksonville,o3,144,9,23,20
3/27/2019,CN,Wuhan,o3,61,1,9,3
3/27/2019,CN,Beijing,o3,414,0,43,21
3/27/2019,US,Jacksonville,o3,141,20,23,22
3/27/2019,US,Manhattan,o3,37,16,604,32
3/27/2019,US,Los Angeles,o3,24,5,31,16
3/27/2019,CN,Shanghai,o3,798,0,55,32
3/27/2019,US,Houston,o3,119,2,65,35
3/28/2019,US,Los Angeles,o3,22,1,34,15
3/28/2019,US,Houston,o3,116,1,59,35
3/28/2019,US,Jacksonville,o3,144,8,23,20
3/28/2019,CN,Wuhan,o3,185,1,34,6
3/28/2019,CN,Shanghai,o3,775,0,52,18
3/28/2019,CN,Beijing,o3,441,1,33,23
3/28/2019,US,Manhattan,o3,33,6,604,29
3/29/2019,US,Houston,o3,120,10,55,32
3/29/2019,US,Los Angeles,o3,23,1,38,19
3/29/2019,US,Jacksonville,o3,135,1,22,18
3/29/2019,US,Manhattan,o3,38,1,604,16
3/29/2019,CN,Shanghai,o3,810,2,57,30
3/29/2019,CN,Wuhan,o3,325,0,57,9
3/29/2019,CN,Beijing,o3,465,0,43,21
3/30/2019,US,Manhattan,o3,27,2,604,38
3/30/2019,CN,Wuhan,o3,381,0,58,29
3/30/2019,US,Jacksonville,o3,144,1,23,17
3/30/2019,CN,Shanghai,o3,793,1,58,29
3/30/2019,CN,Beijing,o3,472,2,42,30
3/30/2019,US,Houston,o3,115,9,41,29
3/30/2019,US,Los Angeles,o3,24,1,49,18
3/31/2019,US,Manhattan,o3,27,14,604,32
3/31/2019,CN,Wuhan,o3,391,1,59,34
3/31/2019,US,Los Angeles,o3,23,8,59,27
3/31/2019,CN,Shanghai,o3,777,14,52,37
3/31/2019,US,Jacksonville,o3,138,6,19,15
3/31/2019,CN,Beijing,o3,452,0,46,25
3/31/2019,US,Houston,o3,113,6,36,29
4/1/2019,CN,Wuhan,o3,370,1,72,30
4/1/2019,US,Los Angeles,o3,24,1,49,16
4/1/2019,CN,Shanghai,o3,806,2,68,36
4/1/2019,CN,Beijing,o3,462,0,60,24
4/1/2019,US,Manhattan,o3,25,22,604,31
4/1/2019,US,Houston,o3,114,1,36,16
4/1/2019,US,Jacksonville,o3,144,11,19,17
4/2/2019,CN,Beijing,o3,470,0,46,20
4/2/2019,CN,Shanghai,o3,762,2,59,41
4/2/2019,CN,Wuhan,o3,408,4,47,23
4/2/2019,US,Houston,o3,99,1,60,36
4/2/2019,US,Los Angeles,o3,24,3,41,27
4/2/2019,US,Jacksonville,o3,144,4,19,16
4/2/2019,US,Manhattan,o3,31,1,604,32
4/3/2019,US,Manhattan,o3,27,19,604,41
4/3/2019,CN,Shanghai,o3,770,0,60,25
4/3/2019,US,Los Angeles,o3,24,11,28,21
4/3/2019,CN,Wuhan,o3,408,1,62,25
4/3/2019,US,Jacksonville,o3,144,0,27,16
4/3/2019,CN,Beijing,o3,467,0,64,28
4/3/2019,US,Houston,o3,116,1,52,36
4/4/2019,US,Houston,o3,119,4,45,20
4/4/2019,CN,Beijing,o3,463,0,68,32
4/4/2019,CN,Shanghai,o3,806,1,55,36
4/4/2019,CN,Wuhan,o3,399,0,63,19
4/4/2019,US,Los Angeles,o3,23,1,31,22
4/4/2019,US,Jacksonville,o3,132,2,24,17
4/4/2019,US,Manhattan,o3,34,18,604,37
4/5/2019,CN,Shanghai,o3,800,1,74,34
4/5/2019,US,Jacksonville,o3,144,3,21,15
4/5/2019,US,Manhattan,o3,28,16,604,23
4/5/2019,US,Houston,o3,117,1,52,15
4/5/2019,CN,Beijing,o3,475,0,54,28
4/5/2019,US,Los Angeles,o3,24,1,30,20
4/5/2019,CN,Wuhan,o3,408,1,59,25
4/6/2019,CN,Beijing,o3,469,0,51,25
4/6/2019,CN,Shanghai,o3,789,3,67,49
4/6/2019,US,Houston,o3,92,7,33,15
4/6/2019,US,Jacksonville,o3,144,0,21,15
4/6/2019,US,Los Angeles,o3,23,2,32,19
4/6/2019,CN,Wuhan,o3,388,0,65,23
4/6/2019,US,Manhattan,o3,30,15,604,27
4/7/2019,US,Los Angeles,o3,24,1,49,11
4/7/2019,CN,Shanghai,o3,797,2,73,50
4/7/2019,CN,Wuhan,o3,395,1,70,21
4/7/2019,US,Jacksonville,o3,144,0,20,11
4/7/2019,US,Manhattan,o3,34,1,604,41
4/7/2019,US,Houston,o3,91,7,41,19
4/7/2019,CN,Beijing,o3,465,0,57,29
4/8/2019,US,Houston,o3,103,1,43,29
4/8/2019,CN,Wuhan,o3,405,1,64,33
4/8/2019,US,Jacksonville,o3,141,4,15,10
4/8/2019,CN,Shanghai,o3,807,1,72,39
4/8/2019,US,Los Angeles,o3,19,1,51,18
4/8/2019,US,Manhattan,o3,14,5,604,35
4/8/2019,CN,Beijing,o3,469,1,43,24
4/9/2019,US,Houston,o3,99,1,61,30
4/9/2019,CN,Shanghai,o3,802,14,62,32
4/9/2019,US,Jacksonville,o3,144,5,15,9
4/9/2019,US,Los Angeles,o3,19,1,43,36
4/9/2019,US,Manhattan,o3,31,3,604,18
4/9/2019,CN,Beijing,o3,452,2,42,23
4/9/2019,CN,Wuhan,o3,401,9,52,25
4/10/2019,CN,Shanghai,o3,804,18,48,31
4/10/2019,US,Los Angeles,o3,24,30,45,37
4/10/2019,US,Manhattan,o3,26,11,604,27
4/10/2019,CN,Beijing,o3,460,0,50,29
4/10/2019,CN,Wuhan,o3,305,20,49,30
4/10/2019,US,Jacksonville,o3,135,3,20,14
4/10/2019,US,Houston,o3,114,2,55,34
4/11/2019,CN,Shanghai,o3,806,1,57,37
4/11/2019,US,Jacksonville,o3,144,2,20,17
4/11/2019,US,Houston,o3,117,2,45,33
4/11/2019,US,Los Angeles,o3,24,2,38,17
4/11/2019,US,Manhattan,o3,28,4,604,27
4/11/2019,CN,Wuhan,o3,119,11,60,37
4/11/2019,CN,Beijing,o3,461,0,57,30
4/12/2019,CN,Wuhan,o3,406,0,60,31
4/12/2019,CN,Beijing,o3,474,0,60,28
4/12/2019,CN,Shanghai,o3,795,0,69,43
4/12/2019,US,Manhattan,o3,32,5,604,27
4/12/2019,US,Los Angeles,o3,24,2,38,17
4/12/2019,US,Houston,o3,119,6,35,24
4/12/2019,US,Jacksonville,o3,144,2,20,16
4/13/2019,CN,Shanghai,o3,803,11,61,43
4/13/2019,US,Jacksonville,o3,141,5,18,14
4/13/2019,CN,Wuhan,o3,403,1,69,25
4/13/2019,CN,Beijing,o3,452,0,51,28
4/13/2019,US,Los Angeles,o3,24,1,45,16
4/13/2019,US,Houston,o3,115,10,45,27
4/13/2019,US,Manhattan,o3,30,9,604,33
4/14/2019,CN,Wuhan,o3,392,0,60,32
4/14/2019,US,Houston,o3,116,1,48,36
4/14/2019,CN,Shanghai,o3,812,1,57,32
4/14/2019,CN,Beijing,o3,468,0,51,35
4/14/2019,US,Manhattan,o3,37,3,604,20
4/14/2019,US,Los Angeles,o3,24,1,49,23
4/14/2019,US,Jacksonville,o3,141,7,20,12
4/15/2019,CN,Beijing,o3,453,0,58,25
4/15/2019,US,Manhattan,o3,26,15,604,28
4/15/2019,US,Houston,o3,106,1,60,37
4/15/2019,CN,Wuhan,o3,406,1,72,36
4/15/2019,US,Los Angeles,o3,24,3,35,22
4/15/2019,CN,Shanghai,o3,807,2,58,39
4/15/2019,US,Jacksonville,o3,144,11,23,19
4/16/2019,CN,Shanghai,o3,800,8,56,42
4/16/2019,US,Manhattan,o3,25,29,604,36
4/16/2019,US,Los Angeles,o3,24,9,35,27
4/16/2019,CN,Beijing,o3,456,0,70,37
4/16/2019,US,Jacksonville,o3,144,3,25,16
4/16/2019,US,Houston,o3,119,15,58,35
4/16/2019,CN,Wuhan,o3,408,2,61,33
4/17/2019,US,Los Angeles,o3,23,1,41,21
4/17/2019,CN,Wuhan,o3,401,1,63,21
4/17/2019,US,Jacksonville,o3,96,0,23,7
4/17/2019,US,Manhattan,o3,32,15,604,34
4/17/2019,CN,Beijing,o3,455,0,73,30
4/17/2019,US,Houston,o3,120,19,39,28
4/17/2019,CN,Shanghai,o3,797,1,69,34
4/18/2019,US,Los Angeles,o3,24,1,55,17
4/18/2019,US,Jacksonville,o3,105,4,21,15
4/18/2019,US,Houston,o3,116,10,47,31
4/18/2019,CN,Wuhan,o3,398,1,64,24
4/18/2019,CN,Beijing,o3,470,0,62,34
4/18/2019,US,Manhattan,o3,27,10,604,27
4/18/2019,CN,Shanghai,o3,807,2,79,45
4/19/2019,CN,Wuhan,o3,398,1,63,30
4/19/2019,US,Jacksonville,o3,144,8,20,15
4/19/2019,US,Manhattan,o3,26,10,604,27
4/19/2019,US,Houston,o3,120,9,49,31
4/19/2019,CN,Shanghai,o3,792,1,57,29
4/19/2019,CN,Beijing,o3,461,2,68,30
4/19/2019,US,Los Angeles,o3,24,2,47,22
4/20/2019,CN,Beijing,o3,465,0,28,9
4/20/2019,US,Los Angeles,o3,24,24,41,31
4/20/2019,CN,Shanghai,o3,802,0,49,28
4/20/2019,CN,Wuhan,o3,387,11,77,45
4/20/2019,US,Jacksonville,o3,141,7,21,18
4/20/2019,US,Houston,o3,104,1,59,39
4/20/2019,US,Manhattan,o3,38,20,604,32
4/21/2019,US,Los Angeles,o3,24,16,44,31
4/21/2019,US,Manhattan,o3,24,18,604,36
4/21/2019,CN,Beijing,o3,360,0,56,33
4/21/2019,US,Jacksonville,o3,144,2,23,17
4/21/2019,CN,Wuhan,o3,384,9,55,29
4/21/2019,US,Houston,o3,119,4,63,41
4/21/2019,CN,Shanghai,o3,809,2,55,19
4/22/2019,CN,Beijing,o3,458,0,74,32
4/22/2019,CN,Wuhan,o3,390,0,61,11
4/22/2019,US,Houston,o3,117,19,58,36
4/22/2019,US,Manhattan,o3,27,7,604,22
4/22/2019,US,Jacksonville,o3,144,2,28,15
4/22/2019,US,Los Angeles,o3,24,2,38,17
4/22/2019,CN,Shanghai,o3,802,0,39,15
4/23/2019,US,Houston,o3,115,18,46,32
4/23/2019,CN,Shanghai,o3,798,0,62,17
4/23/2019,US,Manhattan,o3,31,8,604,28
4/23/2019,CN,Wuhan,o3,400,1,65,22
4/23/2019,US,Los Angeles,o3,24,1,41,15
4/23/2019,US,Jacksonville,o3,144,1,30,19
4/23/2019,CN,Beijing,o3,467,0,62,25
4/24/2019,CN,Beijing,o3,459,0,30,15
4/24/2019,CN,Wuhan,o3,389,0,84,19
4/24/2019,US,Los Angeles,o3,24,2,48,18
4/24/2019,US,Manhattan,o3,30,15,604,32
4/24/2019,US,Jacksonville,o3,144,8,32,18
4/24/2019,US,Houston,o3,119,8,37,25
4/24/2019,CN,Shanghai,o3,767,0,59,16
4/25/2019,CN,Beijing,o3,468,4,49,31
4/25/2019,US,Houston,o3,117,1,46,25
4/25/2019,US,Los Angeles,o3,24,2,42,20
4/25/2019,CN,Shanghai,o3,813,4,64,22
4/25/2019,US,Manhattan,o3,30,11,604,21
4/25/2019,CN,Wuhan,o3,395,0,67,24
4/25/2019,US,Jacksonville,o3,144,1,29,18
4/26/2019,CN,Beijing,o3,470,1,54,34
4/26/2019,US,Los Angeles,o3,24,6,41,23
4/26/2019,US,Manhattan,o3,27,14,604,19
4/26/2019,US,Jacksonville,o3,144,9,20,17
4/26/2019,US,Houston,o3,103,1,59,36
4/26/2019,CN,Shanghai,o3,805,1,47,31
4/26/2019,CN,Wuhan,o3,401,2,44,19
4/27/2019,CN,Wuhan,o3,405,2,55,23
4/27/2019,US,Los Angeles,o3,24,19,37,27
4/27/2019,CN,Beijing,o3,468,3,42,25
4/27/2019,US,Houston,o3,116,6,59,42
4/27/2019,US,Manhattan,o3,23,15,41,35
4/27/2019,US,Jacksonville,o3,144,8,30,21
4/27/2019,CN,Shanghai,o3,807,1,57,42
4/28/2019,CN,Shanghai,o3,812,2,47,24
4/28/2019,CN,Wuhan,o3,406,1,51,19
4/28/2019,US,Houston,o3,120,6,58,34
4/28/2019,US,Los Angeles,o3,24,20,38,28
4/28/2019,CN,Beijing,o3,471,2,49,25
4/28/2019,US,Manhattan,o3,27,9,604,24
4/28/2019,US,Jacksonville,o3,144,2,28,21
4/29/2019,CN,Wuhan,o3,407,3,49,17
4/29/2019,US,Houston,o3,119,11,41,23
4/29/2019,US,Manhattan,o3,32,17,604,29
4/29/2019,CN,Shanghai,o3,804,1,41,15
4/29/2019,US,Jacksonville,o3,144,1,22,18
4/29/2019,US,Los Angeles,o3,24,12,32,23
4/29/2019,CN,Beijing,o3,463,0,63,27
4/30/2019,US,Jacksonville,o3,135,2,15,10
4/30/2019,CN,Beijing,o3,464,0,47,30
4/30/2019,CN,Wuhan,o3,403,0,64,24
4/30/2019,US,Houston,o3,103,8,45,18
4/30/2019,US,Manhattan,o3,24,2,23,15
4/30/2019,CN,Shanghai,o3,798,0,45,25
4/30/2019,US,Los Angeles,o3,24,16,35,28
5/1/2019,CN,Beijing,o3,468,0,56,30
5/1/2019,US,Los Angeles,o3,24,5,36,28
5/1/2019,CN,Wuhan,o3,408,0,62,37
5/1/2019,CN,Shanghai,o3,742,0,68,33
5/1/2019,US,Houston,o3,112,10,41,21
5/1/2019,US,Jacksonville,o3,123,0,19,12
5/1/2019,US,Manhattan,o3,30,7,604,23
5/2/2019,CN,Wuhan,o3,406,2,71,39
5/2/2019,US,Los Angeles,o3,24,1,36,16
5/2/2019,US,Jacksonville,o3,144,6,17,12
5/2/2019,US,Manhattan,o3,34,2,604,28
5/2/2019,CN,Beijing,o3,461,0,63,32
5/2/2019,US,Houston,o3,120,4,39,23
5/2/2019,CN,Shanghai,o3,803,1,65,27
5/3/2019,CN,Beijing,o3,460,0,71,42
5/3/2019,US,Los Angeles,o3,24,2,45,30
5/3/2019,CN,Wuhan,o3,391,0,76,44
5/3/2019,US,Houston,o3,120,3,28,15
5/3/2019,CN,Shanghai,o3,794,0,62,33
5/3/2019,US,Jacksonville,o3,144,1,15,10
5/3/2019,US,Manhattan,o3,32,3,604,19
5/4/2019,US,Manhattan,o3,33,1,604,27
5/4/2019,CN,Wuhan,o3,406,2,78,32
5/4/2019,US,Los Angeles,o3,24,21,50,32
5/4/2019,CN,Beijing,o3,478,2,75,48
5/4/2019,US,Houston,o3,112,6,51,25
5/4/2019,CN,Shanghai,o3,801,0,69,45
5/4/2019,US,Jacksonville,o3,141,3,14,9
5/5/2019,US,Houston,o3,116,2,59,27
5/5/2019,CN,Beijing,o3,468,1,49,33
5/5/2019,CN,Shanghai,o3,799,22,65,51
5/5/2019,US,Jacksonville,o3,144,4,14,9
5/5/2019,CN,Wuhan,o3,408,2,63,22
5/5/2019,US,Manhattan,o3,36,4,604,23
5/5/2019,US,Los Angeles,o3,24,29,44,32
5/6/2019,CN,Wuhan,o3,406,2,61,39
5/6/2019,US,Los Angeles,o3,24,12,33,25
5/6/2019,US,Jacksonville,o3,144,2,23,11
5/6/2019,US,Manhattan,o3,29,12,604,31
5/6/2019,US,Houston,o3,109,1,58,36
5/6/2019,CN,Beijing,o3,459,0,55,32
5/6/2019,CN,Shanghai,o3,803,19,62,42
5/7/2019,CN,Shanghai,o3,807,1,57,41
5/7/2019,US,Houston,o3,110,10,46,23
5/7/2019,CN,Wuhan,o3,407,3,58,34
5/7/2019,US,Jacksonville,o3,126,0,20,16
5/7/2019,CN,Beijing,o3,467,0,58,33
5/7/2019,US,Manhattan,o3,29,10,604,32
5/7/2019,US,Los Angeles,o3,24,15,28,22
5/8/2019,CN,Wuhan,o3,407,1,71,31
5/8/2019,CN,Shanghai,o3,804,18,58,43
5/8/2019,US,Los Angeles,o3,24,14,28,23
5/8/2019,US,Manhattan,o3,25,15,604,30
5/8/2019,US,Houston,o3,90,6,45,19
5/8/2019,US,Jacksonville,o3,144,1,21,18
5/8/2019,CN,Beijing,o3,464,0,56,32
5/9/2019,CN,Wuhan,o3,408,3,75,42
5/9/2019,US,Houston,o3,106,5,55,17
5/9/2019,US,Jacksonville,o3,138,1,19,17
5/9/2019,US,Los Angeles,o3,24,9,27,20
5/9/2019,US,Manhattan,o3,30,6,604,28
5/9/2019,CN,Shanghai,o3,811,2,78,51
5/9/2019,CN,Beijing,o3,450,0,64,32
5/10/2019,US,Jacksonville,o3,141,6,19,16
5/10/2019,CN,Wuhan,o3,402,0,78,34
5/10/2019,US,Los Angeles,o3,24,1,25,17
5/10/2019,US,Houston,o3,120,6,49,32
5/10/2019,CN,Beijing,o3,467,0,73,38
5/10/2019,CN,Shanghai,o3,815,8,82,49
5/10/2019,US,Manhattan,o3,39,11,604,29
5/11/2019,CN,Wuhan,o3,387,1,88,35
5/11/2019,US,Houston,o3,114,1,28,9
5/11/2019,US,Los Angeles,o3,24,1,39,23
5/11/2019,US,Jacksonville,o3,141,0,19,11
5/11/2019,US,Manhattan,o3,27,23,604,27
5/11/2019,CN,Shanghai,o3,816,6,81,48
5/11/2019,CN,Beijing,o3,474,0,75,47
5/12/2019,CN,Beijing,o3,459,1,56,32
5/12/2019,CN,Shanghai,o3,814,5,71,44
5/12/2019,US,Houston,o3,120,4,34,17
5/12/2019,US,Los Angeles,o3,24,5,43,28
5/12/2019,CN,Wuhan,o3,394,1,71,23
5/12/2019,US,Manhattan,o3,26,23,604,28
5/12/2019,US,Jacksonville,o3,144,2,14,8
5/13/2019,US,Los Angeles,o3,24,19,38,27
5/13/2019,US,Houston,o3,115,1,59,28
5/13/2019,CN,Shanghai,o3,810,17,60,37
5/13/2019,US,Manhattan,o3,28,15,604,23
5/13/2019,US,Jacksonville,o3,144,1,19,15
5/13/2019,CN,Beijing,o3,459,0,54,32
5/13/2019,CN,Wuhan,o3,398,0,52,30
5/14/2019,CN,Wuhan,o3,393,0,42,8
5/14/2019,US,Houston,o3,110,1,57,35
5/14/2019,US,Jacksonville,o3,144,8,23,17
5/14/2019,US,Los Angeles,o3,24,19,45,30
5/14/2019,CN,Shanghai,o3,806,8,57,37
5/14/2019,US,Manhattan,o3,32,2,604,10
5/14/2019,CN,Beijing,o3,461,0,74,29
5/15/2019,US,Los Angeles,o3,24,16,31,23
5/15/2019,US,Houston,o3,112,1,56,36
5/15/2019,US,Jacksonville,o3,144,1,27,22
5/15/2019,CN,Beijing,o3,457,0,77,44
5/15/2019,CN,Shanghai,o3,800,8,39,23
5/15/2019,CN,Wuhan,o3,396,0,30,6
5/15/2019,US,Manhattan,o3,26,5,604,23
5/16/2019,CN,Wuhan,o3,393,0,48,7
5/16/2019,US,Jacksonville,o3,138,1,29,21
5/16/2019,US,Houston,o3,116,1,58,36
5/16/2019,US,Manhattan,o3,32,1,604,37
5/16/2019,US,Los Angeles,o3,24,7,36,15
5/16/2019,CN,Shanghai,o3,811,2,58,19
5/16/2019,CN,Beijing,o3,472,1,74,47
5/17/2019,CN,Shanghai,o3,807,0,44,19
5/17/2019,CN,Beijing,o3,466,0,73,42
5/17/2019,CN,Wuhan,o3,396,0,61,12
5/17/2019,US,Houston,o3,120,2,47,24
5/17/2019,US,Manhattan,o3,33,1,604,35
5/17/2019,US,Los Angeles,o3,20,2,38,15
5/17/2019,US,Jacksonville,o3,144,7,30,21
5/18/2019,CN,Beijing,o3,466,2,55,20
5/18/2019,US,Manhattan,o3,38,19,604,42
5/18/2019,US,Houston,o3,115,9,29,18
5/18/2019,CN,Shanghai,o3,792,0,51,21
5/18/2019,US,Jacksonville,o3,144,4,29,19
5/18/2019,US,Los Angeles,o3,24,5,41,30
5/18/2019,CN,Wuhan,o3,379,0,70,23
5/19/2019,US,Jacksonville,o3,144,2,18,15
5/19/2019,CN,Beijing,o3,450,1,48,30
5/19/2019,CN,Shanghai,o3,814,1,68,19
5/19/2019,US,Houston,o3,118,10,45,16
5/19/2019,US,Los Angeles,o3,24,27,39,32
5/19/2019,US,Manhattan,o3,39,19,604,41
5/19/2019,CN,Wuhan,o3,408,6,49,23
5/20/2019,CN,Beijing,o3,466,1,51,32
5/20/2019,US,Manhattan,o3,43,5,604,42
5/20/2019,CN,Shanghai,o3,802,1,60,35
5/20/2019,US,Los Angeles,o3,24,19,38,32
5/20/2019,CN,Wuhan,o3,408,17,59,38
5/20/2019,US,Jacksonville,o3,135,1,27,14
5/20/2019,US,Houston,o3,119,6,36,15
5/21/2019,US,Manhattan,o3,26,18,604,25
5/21/2019,US,Houston,o3,117,9,29,16
5/21/2019,US,Los Angeles,o3,24,19,35,25
5/21/2019,US,Jacksonville,o3,138,4,30,15
5/21/2019,CN,Beijing,o3,460,0,61,32
5/21/2019,CN,Wuhan,o3,399,1,57,18
5/21/2019,CN,Shanghai,o3,801,1,76,45
5/22/2019,US,Jacksonville,o3,144,7,21,12
5/22/2019,CN,Shanghai,o3,806,2,86,60
5/22/2019,CN,Beijing,o3,418,0,71,19
5/22/2019,CN,Wuhan,o3,403,1,71,28
5/22/2019,US,Manhattan,o3,34,19,604,34
5/22/2019,US,Houston,o3,120,8,35,16
5/22/2019,US,Los Angeles,o3,24,10,35,21
5/23/2019,US,Los Angeles,o3,22,2,23,15
5/23/2019,CN,Beijing,o3,471,0,86,55
5/23/2019,US,Houston,o3,117,8,36,17
5/23/2019,US,Jacksonville,o3,144,0,23,17
5/23/2019,CN,Shanghai,o3,798,1,103,64
5/23/2019,US,Manhattan,o3,34,10,604,24
5/23/2019,CN,Wuhan,o3,395,0,95,36
5/24/2019,US,Los Angeles,o3,20,1,32,22
5/24/2019,CN,Beijing,o3,468,0,78,51
5/24/2019,US,Houston,o3,120,10,48,23
5/24/2019,US,Manhattan,o3,29,15,604,31
5/24/2019,CN,Shanghai,o3,796,11,78,55
5/24/2019,CN,Wuhan,o3,408,1,72,37
5/24/2019,US,Jacksonville,o3,141,1,27,17
5/25/2019,US,Manhattan,o3,33,19,604,32
5/25/2019,CN,Wuhan,o3,398,0,47,15
5/25/2019,CN,Beijing,o3,473,0,82,57
5/25/2019,CN,Shanghai,o3,805,24,60,39
5/25/2019,US,Jacksonville,o3,144,6,30,17
5/25/2019,US,Houston,o3,115,6,45,23
5/25/2019,US,Los Angeles,o3,24,1,37,23
5/26/2019,US,Manhattan,o3,30,19,604,34
5/26/2019,CN,Wuhan,o3,407,1,62,30
5/26/2019,CN,Beijing,o3,477,4,58,32
5/26/2019,US,Jacksonville,o3,144,5,24,16
5/26/2019,US,Los Angeles,o3,24,20,36,29
5/26/2019,US,Houston,o3,119,11,52,29
5/26/2019,CN,Shanghai,o3,807,8,47,33
5/27/2019,CN,Shanghai,o3,809,2,65,32
5/27/2019,US,Jacksonville,o3,144,9,27,16
5/27/2019,US,Manhattan,o3,35,9,604,32
5/27/2019,US,Los Angeles,o3,24,5,39,24
5/27/2019,CN,Wuhan,o3,398,0,63,43
5/27/2019,US,Houston,o3,120,10,45,28
5/27/2019,CN,Beijing,o3,468,0,52,37
5/28/2019,US,Houston,o3,119,7,34,17
5/28/2019,US,Manhattan,o3,41,3,604,29
5/28/2019,CN,Beijing,o3,461,0,64,41
5/28/2019,US,Los Angeles,o3,24,1,35,16
5/28/2019,CN,Wuhan,o3,408,21,72,48
5/28/2019,CN,Shanghai,o3,794,2,55,39
5/28/2019,US,Jacksonville,o3,144,2,32,14
5/29/2019,US,Manhattan,o3,42,1,604,23
5/29/2019,CN,Wuhan,o3,408,20,69,38
5/29/2019,US,Houston,o3,112,15,46,23
5/29/2019,CN,Shanghai,o3,795,0,60,25
5/29/2019,CN,Beijing,o3,476,0,84,50
5/29/2019,US,Los Angeles,o3,22,1,36,20
5/29/2019,US,Jacksonville,o3,138,1,29,17
5/30/2019,US,Jacksonville,o3,144,6,30,18
5/30/2019,CN,Beijing,o3,475,6,69,41
5/30/2019,CN,Shanghai,o3,800,1,67,36
5/30/2019,US,Manhattan,o3,33,3,604,23
5/30/2019,US,Los Angeles,o3,24,8,43,21
5/30/2019,CN,Wuhan,o3,395,8,58,39
5/30/2019,US,Houston,o3,118,3,49,20
5/31/2019,US,Jacksonville,o3,144,0,16,10
5/31/2019,US,Houston,o3,117,1,65,15
5/31/2019,US,Manhattan,o3,39,8,604,41
5/31/2019,CN,Shanghai,o3,811,1,66,36
5/31/2019,CN,Beijing,o3,476,0,58,35
5/31/2019,US,Los Angeles,o3,24,15,45,23
5/31/2019,CN,Wuhan,o3,403,0,76,30
6/1/2019,US,Houston,o3,102,1,74,23
6/1/2019,CN,Shanghai,o3,814,3,59,42
6/1/2019,CN,Beijing,o3,479,0,72,41
6/1/2019,US,Jacksonville,o3,144,2,28,14
6/1/2019,US,Los Angeles,o3,24,23,36,29
6/1/2019,US,Manhattan,o3,27,14,604,30
6/1/2019,CN,Wuhan,o3,387,0,80,39
6/2/2019,US,Houston,o3,105,2,49,18
6/2/2019,CN,Wuhan,o3,406,0,81,31
6/2/2019,US,Los Angeles,o3,24,27,36,29
6/2/2019,CN,Shanghai,o3,816,21,62,46
6/2/2019,US,Jacksonville,o3,144,7,25,15
6/2/2019,CN,Beijing,o3,477,1,80,35
6/2/2019,US,Manhattan,o3,39,11,604,48
6/3/2019,CN,Beijing,o3,468,0,76,55
6/3/2019,US,Jacksonville,o3,144,4,32,22
6/3/2019,US,Los Angeles,o3,24,17,38,27
6/3/2019,US,Houston,o3,108,1,66,20
6/3/2019,CN,Shanghai,o3,810,9,68,42
6/3/2019,CN,Wuhan,o3,374,0,77,33
6/3/2019,US,Manhattan,o3,28,15,604,28
6/4/2019,US,Los Angeles,o3,24,17,41,23
6/4/2019,US,Jacksonville,o3,144,8,30,17
6/4/2019,CN,Wuhan,o3,402,2,125,45
6/4/2019,US,Manhattan,o3,31,10,604,32
6/4/2019,US,Houston,o3,113,1,58,14
6/4/2019,CN,Beijing,o3,467,1,153,46
6/4/2019,CN,Shanghai,o3,798,4,78,39
6/5/2019,US,Los Angeles,o3,24,15,42,19
6/5/2019,US,Jacksonville,o3,144,5,19,9
6/5/2019,CN,Shanghai,o3,803,11,72,43
6/5/2019,CN,Wuhan,o3,406,2,110,37
6/5/2019,US,Manhattan,o3,31,12,604,34
6/5/2019,US,Houston,o3,120,2,19,10
6/5/2019,CN,Beijing,o3,468,1,62,37
6/6/2019,CN,Wuhan,o3,407,8,63,43
6/6/2019,US,Los Angeles,o3,24,20,45,25
6/6/2019,CN,Shanghai,o3,805,11,55,31
6/6/2019,US,Houston,o3,119,1,59,29
6/6/2019,US,Jacksonville,o3,144,2,21,8
6/6/2019,CN,Beijing,o3,471,0,58,25
6/6/2019,US,Manhattan,o3,29,15,604,41
6/7/2019,CN,Wuhan,o3,402,4,79,50
6/7/2019,US,Jacksonville,o3,144,0,16,7
6/7/2019,CN,Shanghai,o3,810,23,65,39
6/7/2019,US,Los Angeles,o3,24,15,45,24
6/7/2019,CN,Beijing,o3,477,1,71,52
6/7/2019,US,Manhattan,o3,41,9,604,47
6/7/2019,US,Houston,o3,117,7,55,33
6/8/2019,US,Houston,o3,114,1,50,33
6/8/2019,US,Jacksonville,o3,144,2,16,8
6/8/2019,CN,Beijing,o3,478,0,68,39
6/8/2019,US,Manhattan,o3,30,2,604,36
6/8/2019,CN,Wuhan,o3,404,3,75,38
6/8/2019,US,Los Angeles,o3,24,20,52,28
6/8/2019,CN,Shanghai,o3,811,7,64,47
